type,rank,id,score,file_path,nearest_id,label,nearest_label,label_conflict,reason
dup,1,train_00666,1.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank001_dup1p000_train_00666__nearest_train_01056.png,train_01056,0,0,False,dup_score=1.0000; nearest_cos_sim=0.9877; dup_source=phash
mislabel,1200,train_00579,9.442735440355867e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1200_mislabel0p000_train_00579_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=0.9999; disagreement=0.0000; ood_score=0.6322
mislabel,1201,train_00801,9.210003885462478e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1201_mislabel0p000_train_00801_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.1019
mislabel,1202,train_00996,8.979726048137475e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1202_mislabel0p000_train_00996_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.3827
mislabel,1203,train_00513,8.83082914315402e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1203_mislabel0p000_train_00513_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.2590
mislabel,1204,train_00523,8.72943080724101e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1204_mislabel0p000_train_00523_label1_pred1.png,,1,,,mislabel_score=0.0000; label=1; pred_label=1; pred_clean=0.0000; pred_dusty=1.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.3898
mislabel,1205,train_00262,8.72320014354576e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1205_mislabel0p000_train_00262_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.4644
mislabel,1206,train_00459,8.43147678401355e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1206_mislabel0p000_train_00459_label1_pred1.png,,1,,,mislabel_score=0.0000; label=1; pred_label=1; pred_clean=0.0030; pred_dusty=0.9970; confidence=0.9939; disagreement=0.0030; ood_score=0.9972
mislabel,1207,train_00239,8.406061452966655e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1207_mislabel0p000_train_00239_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.2337
mislabel,1208,train_01297,8.29066334118362e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1208_mislabel0p000_train_01297_label1_pred1.png,,1,,,mislabel_score=0.0000; label=1; pred_label=1; pred_clean=0.0000; pred_dusty=1.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.4004
mislabel,1209,train_01213,7.980671247218582e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1209_mislabel0p000_train_01213_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.5835
mislabel,1210,train_00539,7.948390674131543e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1210_mislabel0p000_train_00539_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.3729
mislabel,1211,train_00526,7.821941506625565e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1211_mislabel0p000_train_00526_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.3215
mislabel,1212,train_01246,7.69846292816565e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1212_mislabel0p000_train_01246_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.1455
mislabel,1213,train_00005,7.682351327054986e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1213_mislabel0p000_train_00005_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.4545
mislabel,1214,train_00744,7.532053874818523e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1214_mislabel0p000_train_00744_label1_pred1.png,,1,,,mislabel_score=0.0000; label=1; pred_label=1; pred_clean=0.0000; pred_dusty=1.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.2820
mislabel,1215,train_00892,7.11477828137575e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1215_mislabel0p000_train_00892_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.5410
mislabel,1216,train_00760,6.71946875869736e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1216_mislabel0p000_train_00760_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.3840
mislabel,1217,train_00224,6.65650366102536e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1217_mislabel0p000_train_00224_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.2734
mislabel,1218,train_00985,6.612266973676609e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1218_mislabel0p000_train_00985_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.4013
mislabel,1219,train_01239,6.373505813301586e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1219_mislabel0p000_train_01239_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=0.9999; disagreement=0.0000; ood_score=0.8545
mislabel,1220,train_00851,6.346081205256231e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1220_mislabel0p000_train_00851_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.3908
mislabel,1221,train_01256,6.2922651924077505e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1221_mislabel0p000_train_01256_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.3029
mislabel,1222,train_01253,6.1268960479603044e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1222_mislabel0p000_train_01253_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.4372
mislabel,1223,train_01044,6.10896997409779e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1223_mislabel0p000_train_01044_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=0.9999; disagreement=0.0000; ood_score=0.8403
mislabel,1224,train_00491,6.065996797343809e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1224_mislabel0p000_train_00491_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=0.9999; disagreement=0.0000; ood_score=0.8609
mislabel,1225,train_00991,5.855646956385778e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1225_mislabel0p000_train_00991_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.3802
mislabel,1226,train_00399,5.824686178647585e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1226_mislabel0p000_train_00399_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.3170
mislabel,1227,train_00092,5.776385992388655e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1227_mislabel0p000_train_00092_label1_pred1.png,,1,,,mislabel_score=0.0000; label=1; pred_label=1; pred_clean=0.0000; pred_dusty=1.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.4231
mislabel,1228,train_00627,5.7398898009142655e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1228_mislabel0p000_train_00627_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.6347
mislabel,1229,train_00599,5.5894739455439996e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1229_mislabel0p000_train_00599_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.1247
mislabel,1230,train_01336,5.532840388083991e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1230_mislabel0p000_train_01336_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.2921
mislabel,1231,train_01268,5.484955217512583e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1231_mislabel0p000_train_01268_label1_pred1.png,,1,,,mislabel_score=0.0000; label=1; pred_label=1; pred_clean=0.0000; pred_dusty=1.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.4176
mislabel,1232,train_00196,5.357396407737853e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1232_mislabel0p000_train_00196_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.1993
mislabel,1233,train_00404,5.108180521591772e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1233_mislabel0p000_train_00404_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.1234
mislabel,1234,train_01041,5.084392543554277e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1234_mislabel0p000_train_01041_label1_pred1.png,,1,,,mislabel_score=0.0000; label=1; pred_label=1; pred_clean=0.0000; pred_dusty=1.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.4922
mislabel,1235,train_00193,5.027770133847158e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1235_mislabel0p000_train_00193_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.6688
mislabel,1236,train_00307,4.927594278739772e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1236_mislabel0p000_train_00307_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.7593
mislabel,1237,train_00375,4.670127874536706e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1237_mislabel0p000_train_00375_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.7854
mislabel,1238,train_00134,4.5560678657744415e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1238_mislabel0p000_train_00134_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.8143
mislabel,1239,train_00368,4.5516742574292535e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1239_mislabel0p000_train_00368_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=0.9999; disagreement=0.0000; ood_score=0.8442
mislabel,1240,train_01279,4.463238944005031e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1240_mislabel0p000_train_01279_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.2536
mislabel,1241,train_00275,4.3544525683046814e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1241_mislabel0p000_train_00275_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.3051
mislabel,1242,train_00038,4.277866976830067e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1242_mislabel0p000_train_00038_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.3356
mislabel,1243,train_00609,4.16027394112007e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1243_mislabel0p000_train_00609_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.2657
mislabel,1244,train_01101,4.1004109852621e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1244_mislabel0p000_train_01101_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.3404
mislabel,1245,train_00682,3.982781697627007e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1245_mislabel0p000_train_00682_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.2690
mislabel,1246,train_00797,3.856629820982546e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1246_mislabel0p000_train_00797_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.2451
mislabel,1247,train_00849,3.843640282977126e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1247_mislabel0p000_train_00849_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.5334
mislabel,1248,train_00527,3.7620165731333785e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1248_mislabel0p000_train_00527_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.2852
mislabel,1249,train_00095,3.64722252406249e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1249_mislabel0p000_train_00095_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.3138
mislabel,1250,train_00714,3.4052046708453976e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1250_mislabel0p000_train_00714_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.5283
mislabel,1251,train_00958,3.353140279980983e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1251_mislabel0p000_train_00958_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.1735
mislabel,1252,train_00035,3.3262185936206084e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1252_mislabel0p000_train_00035_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.1531
mislabel,1253,train_01211,3.2492281305762093e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1253_mislabel0p000_train_01211_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.7526
mislabel,1254,train_00644,3.114416430642623e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1254_mislabel0p000_train_00644_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.3031
mislabel,1255,train_00865,3.1047902094964137e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1255_mislabel0p000_train_00865_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.4963
mislabel,1256,train_00137,3.089979465618791e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1256_mislabel0p000_train_00137_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.2884
mislabel,1257,train_00884,3.0805792758704065e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1257_mislabel0p000_train_00884_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.7105
mislabel,1258,train_00291,2.7626838684730325e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1258_mislabel0p000_train_00291_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.5776
mislabel,1259,train_00330,2.4969028504976888e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1259_mislabel0p000_train_00330_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.1312
mislabel,1260,train_00118,2.4685827204480507e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1260_mislabel0p000_train_00118_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.4650
mislabel,1261,train_00841,2.425803346867062e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1261_mislabel0p000_train_00841_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.4141
mislabel,1262,train_00116,2.3654499085310096e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1262_mislabel0p000_train_00116_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.3949
mislabel,1263,train_00362,2.199186616902692e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1263_mislabel0p000_train_00362_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.4618
mislabel,1264,train_01228,2.111215052540292e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1264_mislabel0p000_train_01228_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.2691
mislabel,1265,train_00687,2.0462109594521915e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1265_mislabel0p000_train_00687_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.2710
mislabel,1266,train_01084,2.0142003343863943e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1266_mislabel0p000_train_01084_label1_pred1.png,,1,,,mislabel_score=0.0000; label=1; pred_label=1; pred_clean=0.0000; pred_dusty=1.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.5433
mislabel,1267,train_01002,1.9973226108626886e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1267_mislabel0p000_train_01002_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.5758
mislabel,1268,train_00537,1.961468547472779e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1268_mislabel0p000_train_00537_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.6502
mislabel,1269,train_00174,1.8629201701088252e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1269_mislabel0p000_train_00174_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.2473
mislabel,1270,train_00490,1.8111090295903177e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1270_mislabel0p000_train_00490_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.1609
mislabel,1271,train_01259,1.8100591640744014e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1271_mislabel0p000_train_01259_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=0.9999; disagreement=0.0000; ood_score=0.9439
mislabel,1272,train_00103,1.7372324225798315e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1272_mislabel0p000_train_00103_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.3578
mislabel,1273,train_00850,1.7240656020795492e-06,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank1273_mislabel0p000_train_00850_label0_pred0.png,,0,,,mislabel_score=0.0000; label=0; pred_label=0; pred_clean=1.0000; pred_dusty=0.0000; confidence=1.0000; disagreement=0.0000; ood_score=0.2422
