score_col,score_bin,bin_rank_high_to_low,rank_in_bin,id,score,label,pred_label,copied_path
mislabel_score_v2_mul,0.15-0.20,17,1,train_01143,0.1997043268474407,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_17_0.15_0.20/rank01_mislabel_score_v2_mul_0p1997_train_01143_label1_pred1.jpg
mislabel_score_v2_mul,0.15-0.20,17,2,train_00306,0.1992005274883805,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_17_0.15_0.20/rank02_mislabel_score_v2_mul_0p1992_train_00306_label1_pred0.jpg
mislabel_score_v2_mul,0.15-0.20,17,3,train_00452,0.19910676124395607,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_17_0.15_0.20/rank03_mislabel_score_v2_mul_0p1991_train_00452_label0_pred0.jpg
mislabel_score_v2_mul,0.15-0.20,17,4,train_00905,0.19557866212861622,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_17_0.15_0.20/rank04_mislabel_score_v2_mul_0p1956_train_00905_label0_pred0.jpg
mislabel_score_v2_mul,0.15-0.20,17,5,train_00859,0.19473985481144818,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_17_0.15_0.20/rank05_mislabel_score_v2_mul_0p1947_train_00859_label1_pred0.jpg
mislabel_score_v2_mul,0.10-0.15,18,1,train_00029,0.14807001118749616,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_18_0.10_0.15/rank01_mislabel_score_v2_mul_0p1481_train_00029_label1_pred1.jpg
mislabel_score_v2_mul,0.10-0.15,18,2,train_00359,0.14801602396432384,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_18_0.10_0.15/rank02_mislabel_score_v2_mul_0p1480_train_00359_label1_pred1.jpg
mislabel_score_v2_mul,0.10-0.15,18,3,train_00772,0.1426348022340887,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_18_0.10_0.15/rank03_mislabel_score_v2_mul_0p1426_train_00772_label0_pred0.jpg
mislabel_score_v2_mul,0.10-0.15,18,4,train_01114,0.13978860109861188,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_18_0.10_0.15/rank04_mislabel_score_v2_mul_0p1398_train_01114_label0_pred0.jpg
mislabel_score_v2_mul,0.10-0.15,18,5,train_00763,0.13868552913544654,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_18_0.10_0.15/rank05_mislabel_score_v2_mul_0p1387_train_00763_label1_pred0.jpg
mislabel_score_v2_mul,0.05-0.10,19,1,train_00650,0.09666162160164732,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_19_0.05_0.10/rank01_mislabel_score_v2_mul_0p0967_train_00650_label0_pred0.jpg
mislabel_score_v2_mul,0.05-0.10,19,2,train_00730,0.0955695806242064,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_19_0.05_0.10/rank02_mislabel_score_v2_mul_0p0956_train_00730_label0_pred0.jpg
mislabel_score_v2_mul,0.05-0.10,19,3,train_00899,0.08784113425635187,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_19_0.05_0.10/rank03_mislabel_score_v2_mul_0p0878_train_00899_label0_pred0.jpg
mislabel_score_v2_mul,0.05-0.10,19,4,train_01080,0.08544462465697165,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_19_0.05_0.10/rank04_mislabel_score_v2_mul_0p0854_train_01080_label0_pred0.jpg
mislabel_score_v2_mul,0.05-0.10,19,5,train_00247,0.08370439664981422,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_19_0.05_0.10/rank05_mislabel_score_v2_mul_0p0837_train_00247_label0_pred0.jpg
mislabel_score_v2_mul,0.00-0.05,20,1,train_01177,0.04849655367405946,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_20_0.00_0.05/rank01_mislabel_score_v2_mul_0p0485_train_01177_label1_pred1.jpg
mislabel_score_v2_mul,0.00-0.05,20,2,train_00356,0.04767390049269888,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_20_0.00_0.05/rank02_mislabel_score_v2_mul_0p0477_train_00356_label1_pred1.jpg
mislabel_score_v2_mul,0.00-0.05,20,3,train_00608,0.04682037180681311,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_20_0.00_0.05/rank03_mislabel_score_v2_mul_0p0468_train_00608_label0_pred0.jpg
mislabel_score_v2_mul,0.00-0.05,20,4,train_00482,0.04595149858894966,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_20_0.00_0.05/rank04_mislabel_score_v2_mul_0p0460_train_00482_label1_pred1.jpg
mislabel_score_v2_mul,0.00-0.05,20,5,train_00574,0.04518185593892774,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_20_0.00_0.05/rank05_mislabel_score_v2_mul_0p0452_train_00574_label1_pred1.jpg
